TOPIC,SUBTOPIC,TAXONOMY,CLASSIFICATION,GROUP,GROUP_ID,SUBGROUP,SUBGROUP_ID,NESTING_LABEL,TIME_PERIOD,ESTIMATE,ESTIMATE_LCI,ESTIMATE_UCI
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,South,46,,2019,20.2,19.0,21.5
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,South,46,,2020,19.7,18.2,21.2
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,South,46,,2021,17.7,16.5,18.9
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,South,46,,2022,17.7,16.5,19.0
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,South,46,,2023,14.9,13.8,16.0
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,South,46,,2024,15.7,14.6,16.9
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,West,47,,2019,13.0,11.8,14.2
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,West,47,,2020,12.2,10.7,13.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,West,47,,2021,11.9,10.5,13.4
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,West,47,,2022,11.3,9.9,12.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,West,47,,2023,9.8,8.8,10.9
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Region,14,West,47,,2024,9.8,8.7,11.0
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2019,9.7,8.4,11.2
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2020,8.4,7.1,9.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2021,7.7,6.5,9.0
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2022,6.6,5.5,7.9
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2023,6.9,5.8,8.0
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2024,7.1,6.0,8.4
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2019,12.7,11.5,13.9
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2020,11.9,10.6,13.4
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2021,10.8,9.5,12.3
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2022,8.9,7.8,10.0
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2023,7.8,6.9,8.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2024,8.5,7.5,9.7
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2019,16.0,14.6,17.4
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2020,15.7,14.3,17.2
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2021,13.7,12.6,14.9
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2022,12.3,11.1,13.7
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2023,10.7,9.6,11.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2024,12.5,11.4,13.7
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2019,18.3,16.9,19.9
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2020,18.1,16.2,20.1
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2021,17.3,15.8,18.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2022,17.3,15.9,18.7
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2023,14.4,13.2,15.6
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2024,14.7,13.7,15.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2019,15.4,14.2,16.6
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2020,14.0,12.8,15.4
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2021,13.7,12.6,14.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2022,13.9,12.7,15.1
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2023,11.3,10.3,12.3
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2024,11.9,10.9,13.0
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2019,12.4,11.1,13.7
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2020,11.8,10.5,13.2
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2021,9.7,8.6,10.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2022,10.1,8.9,11.3
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2023,8.5,7.6,9.5
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2024,9.5,8.4,10.7
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2019,14.1,12.9,15.4
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2020,13.9,12.6,15.3
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2021,13.1,11.9,14.4
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2022,12.2,10.9,13.6
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2023,12.2,11.1,13.4
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2024,12.5,11.3,13.7
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2019,17.5,15.1,20.2
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2020,17.9,15.0,21.1
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2021,14.4,12.0,17.1
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2022,13.9,11.8,16.2
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2023,10.9,9.1,12.8
Uninsured at time of interview among adults,,Health insurance,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2024,13.3,11.8,14.9
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2019,35.3,32.3,38.5
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2020,31.6,28.2,35.1
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2021,36.9,33.5,40.4
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2022,32.7,29.5,36.1
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2023,30.1,27.2,33.1
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2024,31.8,28.8,35.0
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2019,18.8,17.4,20.2
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2020,18.2,16.6,19.8
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2021,18.0,16.6,19.5
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2022,18.2,16.8,19.6
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2023,14.7,13.5,16.0
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2024,15.2,13.9,16.7
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,Some college,58,,2019,12.4,11.3,13.5
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,Some college,58,,2020,12.5,11.4,13.7
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,Some college,58,,2021,11.1,10.1,12.2
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,Some college,58,,2022,10.5,9.5,11.6
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,Some college,58,,2023,9.2,8.2,10.1
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,Some college,58,,2024,9.5,8.6,10.5
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2019,5.3,4.7,5.9
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2020,5.3,4.7,5.9
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2021,4.7,4.2,5.3
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2022,4.4,3.9,5.1
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2023,4.2,3.7,4.7
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2024,4.3,3.8,4.9
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2019,13.9,13.2,14.6
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2020,12.6,11.8,13.4
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2021,11.6,10.8,12.3
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2022,11.5,10.8,12.3
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2023,9.8,9.2,10.4
Uninsured at time of interview among adults,,Health insurance,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2024,11.1,10.4,11.8
